,Temperature,depth,height,Anemometer;wind_speed;Avg (m/s),Wind Vane TMR;wind_direction;Avg (°),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;temperature;Avg (°C),Barometer;air_pressure;Avg (hPa),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),north,south,west,east,second,minute,hour,day,month,year
211,26.56,4.5,1.0,4.3424,140.3366,64.9546,27.4851,1010.3238,665.9962,0,1,0,0,00,52,11,21,08,2022
212,26.56,4.5,1.0,3.9171,152.2993,66.1484,27.2612,1010.2251,721.1633,0,1,0,0,00,56,11,21,08,2022
213,26.56,4.5,1.0,3.9171,152.2993,66.1484,27.2612,1010.2251,721.1633,0,1,0,0,00,59,11,21,08,2022
214,26.56,4.5,1.0,3.9171,152.2993,66.1484,27.2612,1010.2251,721.1633,0,1,0,0,00,02,12,21,08,2022
215,26.56,4.5,1.0,3.6395,160.6551,67.0443,27.7172,1010.1314,636.8719,0,1,0,0,00,06,12,21,08,2022
216,26.56,4.5,1.0,3.6395,160.6551,67.0443,27.7172,1010.1314,636.8719,0,1,0,0,00,09,12,21,08,2022
217,26.56,4.5,1.0,4.2063,150.4022,66.0677,27.6488,1009.9716,808.0734,0,1,0,0,00,15,12,21,08,2022
218,26.62,4.5,1.0,4.2063,150.4022,66.0677,27.6488,1009.9716,808.0734,0,1,0,0,00,22,12,21,08,2022
219,26.62,4.5,1.0,4.5599,154.4795,66.5276,27.3065,1009.9042,699.7186,0,1,0,0,00,25,12,21,08,2022
220,26.62,4.5,1.0,4.5599,154.4795,66.5276,27.3065,1009.9042,699.7186,0,1,0,0,00,28,12,21,08,2022
221,26.62,4.5,1.0,5.1098,133.4639,66.3035,27.1652,1009.8207,669.5205,0,1,0,0,00,35,12,21,08,2022
222,26.62,4.5,1.0,5.1098,133.4639,66.3035,27.1652,1009.8207,669.5205,0,1,0,0,00,41,12,21,08,2022
223,26.68,4.5,1.0,5.1098,133.4639,66.3035,27.1652,1009.8207,669.5205,0,1,0,0,00,44,12,21,08,2022
224,26.68,4.5,1.0,4.2274,162.3328,66.937,27.2258,1009.7497,783.7231,0,1,0,0,00,51,12,21,08,2022
225,26.68,4.5,1.0,4.2274,162.3328,66.937,27.2258,1009.7497,783.7231,0,1,0,0,00,54,12,21,08,2022
226,26.68,4.5,1.0,4.0412,158.3125,66.6115,27.4382,1009.6268,568.6158,0,1,0,0,00,57,12,21,08,2022
227,26.68,4.5,1.0,4.0412,158.3125,66.6115,27.4382,1009.6268,568.6158,0,1,0,0,00,04,13,21,08,2022
228,26.68,4.5,1.0,4.6269,151.082,67.1005,27.3046,1009.5848,119.6489,0,1,0,0,00,07,13,21,08,2022
229,26.68,4.5,1.0,4.6269,151.082,67.1005,27.3046,1009.5848,119.6489,0,1,0,0,00,11,13,21,08,2022
230,26.68,4.5,1.0,4.6269,151.082,67.1005,27.3046,1009.5848,119.6489,0,1,0,0,00,14,13,21,08,2022
231,26.75,4.5,1.0,4.1754,163.4079,68.1633,27.198,1009.5172,337.3748,0,1,0,0,00,17,13,21,08,2022
232,26.75,4.5,1.0,4.1754,163.4079,68.1633,27.198,1009.5172,337.3748,0,1,0,0,00,21,13,21,08,2022
233,26.75,4.5,1.0,4.1754,163.4079,68.1633,27.198,1009.5172,337.3748,0,1,0,0,00,24,13,21,08,2022
234,26.75,4.5,1.0,4.3203,132.8855,67.5265,27.1819,1009.5122,91.2908,0,1,0,0,00,30,13,21,08,2022
235,26.81,4.5,1.0,4.3203,132.8855,67.5265,27.1819,1009.5122,91.2908,0,1,0,0,00,34,13,21,08,2022
236,26.75,4.5,1.0,4.1464,140.8275,68.7183,26.8851,1009.453,322.6261,0,1,0,0,00,37,13,21,08,2022
237,26.81,4.5,1.0,4.1464,140.8275,68.7183,26.8851,1009.453,322.6261,0,1,0,0,00,40,13,21,08,2022
238,26.81,4.5,1.0,4.1464,140.8275,68.7183,26.8851,1009.453,322.6261,0,1,0,0,00,43,13,21,08,2022
239,26.81,4.5,1.0,4.4062,148.2306,69.4555,26.8849,1009.4537,207.444,0,1,0,0,00,47,13,21,08,2022
240,26.81,4.5,1.0,4.4062,148.2306,69.4555,26.8849,1009.4537,207.444,0,1,0,0,00,50,13,21,08,2022
241,26.87,4.5,1.0,4.4062,148.2306,69.4555,26.8849,1009.4537,207.444,0,1,0,0,00,53,13,21,08,2022
242,26.87,4.5,1.0,4.6324,140.3941,69.7277,26.8913,1009.3469,314.6391,0,1,0,0,00,56,13,21,08,2022
243,26.81,4.5,1.0,4.6324,140.3941,69.7277,26.8913,1009.3469,314.6391,0,1,0,0,00,59,13,21,08,2022
244,26.87,4.5,1.0,4.6324,140.3941,69.7277,26.8913,1009.3469,314.6391,0,1,0,0,00,03,14,21,08,2022
245,26.87,4.5,1.0,4.5197,146.5235,69.4878,27.0139,1009.2784,489.2543,0,1,0,0,00,06,14,21,08,2022
246,26.87,4.5,1.0,4.5197,146.5235,69.4878,27.0139,1009.2784,489.2543,0,1,0,0,00,12,14,21,08,2022
247,26.87,4.5,1.0,4.3549,152.3879,68.7559,27.2005,1009.2288,495.3398,0,1,0,0,00,19,14,21,08,2022
248,26.87,4.5,1.0,4.3876,173.0663,68.3363,27.2587,1009.1989,519.7187,0,1,0,0,00,25,14,21,08,2022
249,26.87,4.5,1.0,4.3876,173.0663,68.3363,27.2587,1009.1989,519.7187,0,1,0,0,00,29,14,21,08,2022
250,26.93,4.5,1.0,4.3876,173.0663,68.3363,27.2587,1009.1989,519.7187,0,1,0,0,00,32,14,21,08,2022
251,26.93,4.5,1.0,3.7218,172.6363,68.454,27.6053,1009.2273,693.0224,0,1,0,0,00,35,14,21,08,2022
252,26.93,4.5,1.0,3.7218,172.6363,68.454,27.6053,1009.2273,693.0224,0,1,0,0,00,39,14,21,08,2022
253,26.93,4.5,1.0,3.7218,172.6363,68.454,27.6053,1009.2273,693.0224,0,1,0,0,00,42,14,21,08,2022
254,26.93,4.5,1.0,4.286,156.7983,66.6779,27.6043,1009.2773,555.9859,0,1,0,0,00,48,14,21,08,2022
255,26.93,4.5,1.0,4.286,156.7983,66.6779,27.6043,1009.2773,555.9859,0,1,0,0,00,52,14,21,08,2022
256,26.93,4.5,1.0,3.8455,152.4076,66.8968,27.3118,1009.2911,555.4408,0,1,0,0,00,55,14,21,08,2022
257,26.93,4.5,1.0,3.8455,152.4076,66.8968,27.3118,1009.2911,555.4408,0,1,0,0,00,01,15,21,08,2022
258,26.93,4.5,1.0,3.5605,156.4111,66.7686,27.4471,1009.3883,612.2143,0,1,0,0,00,05,15,21,08,2022
259,26.93,4.5,1.0,3.5605,156.4111,66.7686,27.4471,1009.3883,612.2143,0,1,0,0,00,08,15,21,08,2022
260,26.93,4.5,1.0,3.5605,156.4111,66.7686,27.4471,1009.3883,612.2143,0,1,0,0,00,11,15,21,08,2022
261,26.93,4.5,1.0,3.9181,156.9265,66.6458,27.2979,1009.4742,529.562,0,1,0,0,00,18,15,21,08,2022
262,26.93,4.5,1.0,3.9181,156.9265,66.6458,27.2979,1009.4742,529.562,0,1,0,0,00,21,15,21,08,2022
263,26.93,4.5,1.0,3.9181,156.9265,66.6458,27.2979,1009.4742,529.562,0,1,0,0,00,24,15,21,08,2022
264,26.93,4.5,1.0,3.5653,154.7737,67.5693,27.274,1009.5802,381.8952,0,1,0,0,00,30,15,21,08,2022
265,26.93,4.5,1.0,3.5653,154.7737,67.5693,27.274,1009.5802,381.8952,0,1,0,0,00,34,15,21,08,2022
266,26.93,4.5,1.0,3.9293,155.0213,68.3053,26.9726,1009.6664,228.8889,0,1,0,0,00,37,15,21,08,2022
267,26.93,4.5,1.0,3.9293,155.0213,68.3053,26.9726,1009.6664,228.8889,0,1,0,0,00,41,15,21,08,2022
268,26.93,4.5,1.0,3.9293,155.0213,68.3053,26.9726,1009.6664,228.8889,0,1,0,0,00,44,15,21,08,2022
269,26.93,4.5,1.0,3.5974,149.2132,69.2905,26.6008,1009.686,244.8258,0,1,0,0,00,47,15,21,08,2022
270,26.93,4.5,1.0,3.5974,149.2132,69.2905,26.6008,1009.686,244.8258,0,1,0,0,00,54,15,21,08,2022
271,26.93,4.5,1.0,3.8278,161.1668,69.3882,26.8776,1009.7519,209.5709,0,1,0,0,00,57,15,21,08,2022
272,26.93,4.5,1.0,3.8278,161.1668,69.3882,26.8776,1009.7519,209.5709,0,1,0,0,00,00,16,21,08,2022
273,26.93,4.5,1.0,3.8278,161.1668,69.3882,26.8776,1009.7519,209.5709,0,1,0,0,00,03,16,21,08,2022
274,26.93,4.5,1.0,3.0903,150.5934,69.5392,26.6974,1009.7624,255.6446,0,1,0,0,00,07,16,21,08,2022
275,26.93,4.5,1.0,3.0903,150.5934,69.5392,26.6974,1009.7624,255.6446,0,1,0,0,00,10,16,21,08,2022
276,26.93,4.5,1.0,3.0903,150.5934,69.5392,26.6974,1009.7624,255.6446,0,1,0,0,00,13,16,21,08,2022
277,26.93,4.5,1.0,4.1524,155.9872,69.9215,26.6641,1009.8538,373.3756,0,1,0,0,00,16,16,21,08,2022
278,26.93,4.5,1.0,4.1524,155.9872,69.9215,26.6641,1009.8538,373.3756,0,1,0,0,00,20,16,21,08,2022
279,26.87,4.5,1.0,4.1524,155.9872,69.9215,26.6641,1009.8538,373.3756,0,1,0,0,00,23,16,21,08,2022
280,26.87,4.5,1.0,2.8546,158.3778,70.1356,26.6851,1009.8109,362.2659,0,1,0,0,00,26,16,21,08,2022
281,26.87,4.5,1.0,2.8546,158.3778,70.1356,26.6851,1009.8109,362.2659,0,1,0,0,00,29,16,21,08,2022
282,26.87,4.5,1.0,2.8546,158.3778,70.1356,26.6851,1009.8109,362.2659,0,1,0,0,00,33,16,21,08,2022
283,26.87,4.5,1.0,3.7814,147.4401,69.657,26.6929,1009.8415,288.035,0,1,0,0,00,36,16,21,08,2022
284,26.93,4.5,1.0,3.7814,147.4401,69.657,26.6929,1009.8415,288.035,0,1,0,0,00,39,16,21,08,2022
285,26.87,4.5,1.0,3.7814,147.4401,69.657,26.6929,1009.8415,288.035,0,1,0,0,00,42,16,21,08,2022
286,26.87,4.5,1.0,3.6777,172.2877,70.7658,26.3159,1009.9057,165.5627,0,1,0,0,00,46,16,21,08,2022
287,26.87,4.5,1.0,3.6777,172.2877,70.7658,26.3159,1009.9057,165.5627,0,1,0,0,00,49,16,21,08,2022
288,26.81,4.5,1.0,3.2379,182.6789,71.2355,26.1935,1009.9895,102.3553,0,1,0,0,00,55,16,21,08,2022
289,26.81,4.5,1.0,3.2379,182.6789,71.2355,26.1935,1009.9895,102.3553,0,1,0,0,00,58,16,21,08,2022
290,26.81,4.5,1.0,3.2379,182.6789,71.2355,26.1935,1009.9895,102.3553,0,1,0,0,00,02,17,21,08,2022
291,26.81,4.5,1.0,2.5903,159.9326,71.9667,25.7676,1010.0188,18.7442,0,1,0,0,00,05,17,21,08,2022
292,26.75,4.5,1.0,2.5903,159.9326,71.9667,25.7676,1010.0188,18.7442,0,1,0,0,00,08,17,21,08,2022
293,26.75,4.5,1.0,2.5903,159.9326,71.9667,25.7676,1010.0188,18.7442,0,1,0,0,00,11,17,21,08,2022
294,26.75,4.5,1.0,1.8691,171.6893,73.2655,25.216,1010.0275,13.6092,0,1,0,0,00,15,17,21,08,2022
295,26.68,4.5,1.0,1.8691,171.6893,73.2655,25.216,1010.0275,13.6092,0,1,0,0,00,18,17,21,08,2022
296,26.68,4.5,1.0,1.8691,171.6893,73.2655,25.216,1010.0275,13.6092,0,1,0,0,00,21,17,21,08,2022
297,26.68,4.5,1.0,1.8691,171.6893,73.2655,25.216,1010.0275,13.6092,0,1,0,0,00,24,17,21,08,2022
298,26.62,4.5,1.0,1.8407,185.2957,73.9881,25.1559,1010.1256,13.6543,0,1,0,0,00,28,17,21,08,2022
299,26.62,4.5,1.0,1.8407,185.2957,73.9881,25.1559,1010.1256,13.6543,0,1,0,0,00,31,17,21,08,2022
300,26.62,4.5,1.0,1.8407,185.2957,73.9881,25.1559,1010.1256,13.6543,0,1,0,0,00,34,17,21,08,2022
301,26.62,4.5,1.0,2.298,188.7168,74.4817,25.0845,1010.3111,13.4413,0,1,0,0,00,37,17,21,08,2022
302,26.62,4.5,1.0,2.298,188.7168,74.4817,25.0845,1010.3111,13.4413,0,1,0,0,00,41,17,21,08,2022
303,26.56,4.5,1.0,2.298,188.7168,74.4817,25.0845,1010.3111,13.4413,0,1,0,0,00,44,17,21,08,2022
304,26.56,4.5,1.0,2.4469,187.8241,75.3098,24.982,1010.3481,13.4249,0,1,0,0,00,47,17,21,08,2022
305,26.56,4.5,1.0,2.4469,187.8241,75.3098,24.982,1010.3481,13.4249,0,1,0,0,00,50,17,21,08,2022
306,26.5,4.5,1.0,2.4469,187.8241,75.3098,24.982,1010.3481,13.4249,0,1,0,0,00,54,17,21,08,2022
307,26.5,4.5,1.0,2.7673,178.5003,76.4545,24.8361,1010.329,13.4741,0,1,0,0,00,57,17,21,08,2022
308,26.5,4.5,1.0,2.7673,178.5003,76.4545,24.8361,1010.329,13.4741,0,1,0,0,00,00,18,21,08,2022
309,26.43,4.5,1.0,2.7673,178.5003,76.4545,24.8361,1010.329,13.4741,0,1,0,0,00,03,18,21,08,2022
310,26.43,4.5,1.0,1.743,187.3645,77.7057,24.8501,1010.378,13.4782,0,1,0,0,00,07,18,21,08,2022
311,26.37,4.5,1.0,1.743,187.3645,77.7057,24.8501,1010.378,13.4782,0,1,0,0,00,10,18,21,08,2022
312,26.37,4.5,1.0,1.743,187.3645,77.7057,24.8501,1010.378,13.4782,0,1,0,0,00,13,18,21,08,2022
313,26.37,4.5,1.0,1.4138,182.6694,78.5956,24.8631,1010.5019,13.4618,0,1,0,0,00,17,18,21,08,2022
314,26.37,4.5,1.0,1.4138,182.6694,78.5956,24.8631,1010.5019,13.4618,0,1,0,0,00,20,18,21,08,2022
315,26.31,4.5,1.0,1.4138,182.6694,78.5956,24.8631,1010.5019,13.4618,0,1,0,0,00,23,18,21,08,2022
316,26.31,4.5,1.0,2.1194,191.2104,79.2334,24.8235,1010.584,13.4741,0,1,0,0,00,26,18,21,08,2022
317,26.31,4.5,1.0,2.1194,191.2104,79.2334,24.8235,1010.584,13.4741,0,1,0,0,00,30,18,21,08,2022
318,26.31,4.5,1.0,2.1194,191.2104,79.2334,24.8235,1010.584,13.4741,0,1,0,0,00,33,18,21,08,2022
319,26.31,4.5,1.0,2.0007,184.2851,79.8128,24.7665,1010.6717,13.5109,0,1,0,0,00,36,18,21,08,2022
320,26.25,4.5,1.0,2.0007,184.2851,79.8128,24.7665,1010.6717,13.5109,0,1,0,0,00,39,18,21,08,2022
321,26.25,4.5,1.0,2.0007,184.2851,79.8128,24.7665,1010.6717,13.5109,0,1,0,0,00,43,18,21,08,2022
322,26.25,4.5,1.0,2.0519,191.703,80.3252,24.7424,1010.7474,13.515,0,1,0,0,00,46,18,21,08,2022
323,26.25,4.5,1.0,2.0519,191.703,80.3252,24.7424,1010.7474,13.515,0,1,0,0,00,49,18,21,08,2022
324,26.18,4.5,1.0,2.0519,191.703,80.3252,24.7424,1010.7474,13.515,0,1,0,0,00,52,18,21,08,2022
325,26.18,4.5,1.0,1.7774,177.0762,80.8402,24.6843,1010.8441,13.5764,0,1,0,0,00,59,18,21,08,2022
326,26.18,4.5,1.0,1.7774,177.0762,80.8402,24.6843,1010.8441,13.5764,0,1,0,0,00,02,19,21,08,2022
327,26.18,4.5,1.0,1.8172,188.6466,81.2685,24.6841,1010.9995,13.4904,0,1,0,0,00,05,19,21,08,2022
328,26.12,4.5,1.0,1.8172,188.6466,81.2685,24.6841,1010.9995,13.4904,0,1,0,0,00,09,19,21,08,2022
329,26.12,4.5,1.0,1.8172,188.6466,81.2685,24.6841,1010.9995,13.4904,0,1,0,0,00,12,19,21,08,2022
330,26.12,4.5,1.0,1.1824,200.4605,81.6327,24.6542,1011.0469,13.4413,0,1,0,0,00,15,19,21,08,2022
331,26.12,4.5,1.0,1.1824,200.4605,81.6327,24.6542,1011.0469,13.4413,0,1,0,0,00,18,19,21,08,2022
332,26.12,4.5,1.0,1.1824,200.4605,81.6327,24.6542,1011.0469,13.4413,0,1,0,0,00,22,19,21,08,2022
333,26.06,4.5,1.0,1.4447,192.9815,81.9407,24.6129,1011.2304,13.5273,0,1,0,0,00,25,19,21,08,2022
334,26.06,4.5,1.0,1.4447,192.9815,81.9407,24.6129,1011.2304,13.5273,0,1,0,0,00,28,19,21,08,2022
335,26.06,4.5,1.0,1.4447,192.9815,81.9407,24.6129,1011.2304,13.5273,0,1,0,0,00,31,19,21,08,2022
336,26.06,4.5,1.0,1.2444,196.8346,82.2792,24.5201,1011.3756,13.4167,0,1,0,0,00,35,19,21,08,2022
337,26.0,4.5,1.0,1.2444,196.8346,82.2792,24.5201,1011.3756,13.4167,0,1,0,0,00,38,19,21,08,2022
338,26.06,4.5,1.0,1.2444,196.8346,82.2792,24.5201,1011.3756,13.4167,0,1,0,0,00,41,19,21,08,2022
339,26.0,4.5,1.0,1.2444,196.8346,82.2792,24.5201,1011.3756,13.4167,0,1,0,0,00,44,19,21,08,2022
340,26.0,4.5,1.0,1.1827,193.4873,82.6406,24.4837,1011.52,13.4085,0,1,0,0,00,48,19,21,08,2022
341,26.0,4.5,1.0,1.1827,193.4873,82.6406,24.4837,1011.52,13.4085,0,1,0,0,00,51,19,21,08,2022
342,26.0,4.5,1.0,1.1827,193.4873,82.6406,24.4837,1011.52,13.4085,0,1,0,0,00,54,19,21,08,2022
343,26.0,4.5,1.0,1.0809,196.0446,82.9386,24.4659,1011.6211,13.4249,0,1,0,0,00,57,19,21,08,2022
344,26.0,4.5,1.0,1.0809,196.0446,82.9386,24.4659,1011.6211,13.4249,0,1,0,0,00,04,20,21,08,2022
345,25.93,4.5,1.0,1.2992,200.5289,83.1439,24.3614,1011.7176,13.4085,0,1,0,0,00,07,20,21,08,2022
346,25.93,4.5,1.0,1.2992,200.5289,83.1439,24.3614,1011.7176,13.4085,0,1,0,0,00,10,20,21,08,2022
347,25.93,4.5,1.0,1.2992,200.5289,83.1439,24.3614,1011.7176,13.4085,0,1,0,0,00,14,20,21,08,2022
348,25.93,4.5,1.0,1.0851,192.5971,83.6019,24.299,1011.801,13.4372,0,1,0,0,00,17,20,21,08,2022
349,25.93,4.5,1.0,1.0851,192.5971,83.6019,24.299,1011.801,13.4372,0,1,0,0,00,20,20,21,08,2022
350,25.93,4.5,1.0,1.0851,192.5971,83.6019,24.299,1011.801,13.4372,0,1,0,0,00,24,20,21,08,2022
351,25.87,4.5,1.0,1.0642,196.1433,83.7738,24.3282,1011.8732,13.384,0,1,0,0,00,30,20,21,08,2022
352,25.87,4.5,1.0,1.0642,196.1433,83.7738,24.3282,1011.8732,13.384,0,1,0,0,00,33,20,21,08,2022
353,25.87,4.5,1.0,1.108,203.7201,83.8735,24.2115,1011.982,13.3471,0,1,0,0,00,40,20,21,08,2022
354,25.87,4.5,1.0,1.108,203.7201,83.8735,24.2115,1011.982,13.3471,0,1,0,0,00,43,20,21,08,2022
355,25.81,4.5,1.0,0.8871,205.0154,84.2298,24.0744,1012.1261,13.429,0,1,0,0,00,46,20,21,08,2022
356,25.81,4.5,1.0,0.8871,205.0154,84.2298,24.0744,1012.1261,13.429,0,1,0,0,00,50,20,21,08,2022
357,25.81,4.5,1.0,0.8871,205.0154,84.2298,24.0744,1012.1261,13.429,0,1,0,0,00,53,20,21,08,2022
358,25.81,4.5,1.0,1.0897,199.4262,84.4653,24.0574,1012.0907,13.3512,0,1,0,0,00,56,20,21,08,2022
359,25.81,4.5,1.0,1.0897,199.4262,84.4653,24.0574,1012.0907,13.3512,0,1,0,0,00,59,20,21,08,2022
360,25.81,4.5,1.0,1.0897,199.4262,84.4653,24.0574,1012.0907,13.3512,0,1,0,0,00,03,21,21,08,2022
361,25.75,4.5,1.0,1.2929,196.1387,84.6161,23.981,1011.9887,13.3594,0,1,0,0,00,06,21,21,08,2022
362,25.75,4.5,1.0,1.2929,196.1387,84.6161,23.981,1011.9887,13.3594,0,1,0,0,00,09,21,21,08,2022
363,25.75,4.5,1.0,1.2929,196.1387,84.6161,23.981,1011.9887,13.3594,0,1,0,0,00,12,21,21,08,2022
364,25.75,4.5,1.0,1.4015,198.4398,84.857,23.8473,1011.9887,13.3676,0,1,0,0,00,16,21,21,08,2022
365,25.75,4.5,1.0,1.4015,198.4398,84.857,23.8473,1011.9887,13.3676,0,1,0,0,00,19,21,21,08,2022
366,25.75,4.5,1.0,1.4015,198.4398,84.857,23.8473,1011.9887,13.3676,0,1,0,0,00,22,21,21,08,2022
367,25.75,4.5,1.0,1.2894,202.9408,85.0319,23.7673,1011.9984,13.3184,0,1,0,0,00,25,21,21,08,2022
368,25.68,4.5,1.0,1.2894,202.9408,85.0319,23.7673,1011.9984,13.3184,0,1,0,0,00,29,21,21,08,2022
369,25.68,4.5,1.0,1.2894,202.9408,85.0319,23.7673,1011.9984,13.3184,0,1,0,0,00,32,21,21,08,2022
370,25.68,4.5,1.0,1.4025,198.7948,85.2975,23.6526,1012.0138,13.302,0,1,0,0,00,35,21,21,08,2022
371,25.68,4.5,1.0,1.4025,198.7948,85.2975,23.6526,1012.0138,13.302,0,1,0,0,00,38,21,21,08,2022
372,25.62,4.5,1.0,1.4025,198.7948,85.2975,23.6526,1012.0138,13.302,0,1,0,0,00,42,21,21,08,2022
373,25.62,4.5,1.0,1.1516,199.3614,85.4854,23.5538,1011.9697,13.2816,0,1,0,0,00,45,21,21,08,2022
374,25.62,4.5,1.0,1.1516,199.3614,85.4854,23.5538,1011.9697,13.2816,0,1,0,0,00,48,21,21,08,2022
375,25.62,4.5,1.0,1.1516,199.3614,85.4854,23.5538,1011.9697,13.2816,0,1,0,0,00,51,21,21,08,2022
376,25.62,4.5,1.0,1.1966,201.5315,85.6499,23.4721,1011.9674,13.2857,0,1,0,0,00,55,21,21,08,2022
377,25.62,4.5,1.0,1.1966,201.5315,85.6499,23.4721,1011.9674,13.2857,0,1,0,0,00,58,21,21,08,2022
378,25.62,4.5,1.0,1.1966,201.5315,85.6499,23.4721,1011.9674,13.2857,0,1,0,0,00,01,22,21,08,2022
379,25.56,4.5,1.0,1.1966,201.5315,85.6499,23.4721,1011.9674,13.2857,0,1,0,0,00,04,22,21,08,2022
380,25.56,4.5,1.0,1.198,200.6906,85.8956,23.3343,1011.9669,13.298,0,1,0,0,00,08,22,21,08,2022
381,25.56,4.5,1.0,1.198,200.6906,85.8956,23.3343,1011.9669,13.298,0,1,0,0,00,11,22,21,08,2022
382,25.5,4.5,1.0,1.198,200.6906,85.8956,23.3343,1011.9669,13.298,0,1,0,0,00,14,22,21,08,2022
383,25.5,4.5,1.0,1.221,206.5452,86.1349,23.2402,1011.8883,13.2857,0,1,0,0,00,18,22,21,08,2022
384,25.5,4.5,1.0,1.221,206.5452,86.1349,23.2402,1011.8883,13.2857,0,1,0,0,00,21,22,21,08,2022
385,25.5,4.5,1.0,1.221,206.5452,86.1349,23.2402,1011.8883,13.2857,0,1,0,0,00,24,22,21,08,2022
386,25.43,4.5,1.0,1.0837,207.9926,86.3414,23.0983,1011.8369,13.2406,0,1,0,0,00,27,22,21,08,2022
387,25.43,4.5,1.0,1.0837,207.9926,86.3414,23.0983,1011.8369,13.2406,0,1,0,0,00,31,22,21,08,2022
388,25.43,4.5,1.0,1.0837,207.9926,86.3414,23.0983,1011.8369,13.2406,0,1,0,0,00,34,22,21,08,2022
389,25.43,4.5,1.0,1.027,203.4217,86.681,23.0243,1011.805,13.3307,0,1,0,0,00,37,22,21,08,2022
390,25.43,4.5,1.0,1.027,203.4217,86.681,23.0243,1011.805,13.3307,0,1,0,0,00,40,22,21,08,2022
391,25.43,4.5,1.0,1.027,203.4217,86.681,23.0243,1011.805,13.3307,0,1,0,0,00,44,22,21,08,2022
392,25.43,4.5,1.0,0.8913,213.7815,86.8096,23.0218,1011.7779,13.2324,0,1,0,0,00,47,22,21,08,2022
393,25.37,4.5,1.0,0.8913,213.7815,86.8096,23.0218,1011.7779,13.2324,0,1,0,0,00,50,22,21,08,2022
394,25.37,4.5,1.0,0.8913,213.7815,86.8096,23.0218,1011.7779,13.2324,0,1,0,0,00,53,22,21,08,2022
395,25.37,4.5,1.0,1.0011,223.0652,87.0248,22.8775,1011.7603,13.2119,0,1,0,0,00,57,22,21,08,2022
396,25.37,4.5,1.0,1.0011,223.0652,87.0248,22.8775,1011.7603,13.2119,0,1,0,0,00,00,23,21,08,2022
397,25.31,4.5,1.0,1.0011,223.0652,87.0248,22.8775,1011.7603,13.2119,0,1,0,0,00,03,23,21,08,2022
398,25.31,4.5,1.0,1.0138,213.2707,87.4109,22.7085,1011.5975,13.1341,0,1,0,0,00,06,23,21,08,2022
399,25.31,4.5,1.0,1.0138,213.2707,87.4109,22.7085,1011.5975,13.1341,0,1,0,0,00,10,23,21,08,2022
400,25.31,4.5,1.0,1.0138,213.2707,87.4109,22.7085,1011.5975,13.1341,0,1,0,0,00,13,23,21,08,2022
401,25.25,4.5,1.0,1.4568,205.0766,87.7499,22.6212,1011.4444,13.2488,0,1,0,0,00,16,23,21,08,2022
402,25.25,4.5,1.0,1.4568,205.0766,87.7499,22.6212,1011.4444,13.2488,0,1,0,0,00,20,23,21,08,2022
403,25.25,4.5,1.0,1.4568,205.0766,87.7499,22.6212,1011.4444,13.2488,0,1,0,0,00,23,23,21,08,2022
404,25.25,4.5,1.0,1.5097,197.3073,88.038,22.6066,1011.3961,13.302,0,1,0,0,00,26,23,21,08,2022
405,25.25,4.5,1.0,1.5097,197.3073,88.038,22.6066,1011.3961,13.302,0,1,0,0,00,29,23,21,08,2022
406,25.25,4.5,1.0,1.5097,197.3073,88.038,22.6066,1011.3961,13.302,0,1,0,0,00,33,23,21,08,2022
407,25.18,4.5,1.0,1.5505,194.7728,88.257,22.6291,1011.2679,13.3635,0,1,0,0,00,36,23,21,08,2022
408,25.18,4.5,1.0,1.5505,194.7728,88.257,22.6291,1011.2679,13.3635,0,1,0,0,00,39,23,21,08,2022
409,25.18,4.5,1.0,1.5505,194.7728,88.257,22.6291,1011.2679,13.3635,0,1,0,0,00,42,23,21,08,2022
410,25.18,4.5,1.0,2.1849,191.2897,88.4429,22.6834,1011.2342,13.216,0,1,0,0,00,46,23,21,08,2022
411,25.18,4.5,1.0,2.1849,191.2897,88.4429,22.6834,1011.2342,13.216,0,1,0,0,00,49,23,21,08,2022
412,25.18,4.5,1.0,2.1849,191.2897,88.4429,22.6834,1011.2342,13.216,0,1,0,0,00,52,23,21,08,2022
413,25.12,4.5,1.0,1.7207,194.0291,88.5212,22.6478,1011.0913,13.1546,0,1,0,0,00,55,23,21,08,2022
414,25.12,4.5,1.0,1.7207,194.0291,88.5212,22.6478,1011.0913,13.1546,0,1,0,0,00,59,23,21,08,2022
415,25.12,4.5,1.0,1.7207,194.0291,88.5212,22.6478,1011.0913,13.1546,0,1,0,0,00,02,00,22,08,2022
416,25.12,4.5,1.0,1.6538,195.6962,88.7618,22.5285,1010.9412,13.13,0,1,0,0,00,05,00,22,08,2022
417,25.06,4.5,1.0,1.6538,195.6962,88.7618,22.5285,1010.9412,13.13,0,1,0,0,00,09,00,22,08,2022
418,25.06,4.5,1.0,1.6538,195.6962,88.7618,22.5285,1010.9412,13.13,0,1,0,0,00,12,00,22,08,2022
419,25.06,4.5,1.0,1.9552,195.1292,89.0077,22.3953,1010.8359,13.1218,0,1,0,0,00,15,00,22,08,2022
420,25.06,4.5,1.0,1.9552,195.1292,89.0077,22.3953,1010.8359,13.1218,0,1,0,0,00,18,00,22,08,2022
421,25.0,4.5,1.0,1.9552,195.1292,89.0077,22.3953,1010.8359,13.1218,0,1,0,0,00,22,00,22,08,2022
